twid,tweep,twtext,fav,rt,url
607938777156354048,CBSNLive,MORE: Michael Slager indicted in slaying of #WalterScott; he faces 30 yrs to life if convicted http://t.co/AFegNdvLge http://t.co/lHJk1I6eN7,9,14,http://cbsn.ws/1HWTjl4
607933407327338496,CBSNews,MORE: Ex-cop Michael Slager indicted in fatal shooting of #WalterScott in South Carolina http://t.co/zmivjniO6l http://t.co/rfDBOX1Tnj,28,74,http://cbsn.ws/1G771nf
607930633709600768,CBSNews,JUST IN: Former S.C. police officer indicted for murder in fatal shooting of #WalterScott. http://t.co/TtfqwL2vFL,191,648,
607929474630459392,CBSNews,WATCH NOW: Authorities in Boston release video of alleged terror suspect's death http://t.co/B8qoAfeOFs - @CBSNLive http://t.co/3n64b8bjYs,14,41,http://cbsn.ws/1JDbpwH
607926427527315457,CBSNews,"WATCH LIVE: FBI, Boston police give update on alleged terror plot http://t.co/QxQ9ixndRP - @CBSNLive http://t.co/6UoXJzEMsc",10,21,http://cbsn.ws/1T7cRfc
607923805080723456,CBSNews,"Girl who captured cop's violent clash with teens at pool party: I ""believe it was about race"" http://t.co/TI4T3Ksw4q http://t.co/4b8O7mzs0V",42,89,http://cbsn.ws/1HiHxWg
607918562477539328,CBSNews,Abortions are down in almost every state; what's the explanation? http://t.co/xSZwf4CURP http://t.co/9bXcVevlKo,24,32,http://cbsn.ws/1Iy8ruJ
607912288889241600,CBSNews,WATCH LIVE: President Obama speaks at G7 summit http://t.co/QUSLK8f7lu - @CBSNLive http://t.co/K1esYKkeyL,13,26,http://cbsn.ws/1RY8LVe
607909056867631105,CBSNews,"U.S. soldier who murdered 16 Afghans wants sentence reduced: ""My mind was consumed by war"" http://t.co/zCV8ACDCNa http://t.co/pmdUjcHcde",26,39,http://cbsn.ws/1G6Rrbk
607903170203918336,CBSNews,Highlights from the 2015 #TonyAwards at Radio City Music Hall: http://t.co/eufflKx0bg - @CBSShowbiz http://t.co/3YQo4AJPnS,12,17,http://cbsn.ws/1RY38q6
607873274471677953,CBSNews,News you need to know: The morning headlines from @CBSNews http://t.co/7FlYAMjOug,8,9,http://cbsn.ws/1IxJ2Br
607852130116976640,CBSNews,Many Americans are finding it harder to pay for their kids' school lunches. What's changing? http://t.co/Ovh13IAzbB http://t.co/2o5oXaecKB,32,47,http://cbsn.ws/1Gl3O59
607839415835197441,CBSNews,"U.S. journalist Jason Rezaian back in court in Iran facing spy charges his employer calls ""absurd"": http://t.co/LL0qw0mzTE",7,21,http://cbsn.ws/1HhDJoh
607834510475030528,CBSNews,Woman hit by broken bat at Red Sox game on Friday still in serious condition - http://t.co/MwbEWY6dxv,10,16,http://cbsn.ws/1KP0YoH
607819382174162944,CBSNews,"Son of Broncos owner tells 911 before domestic violence arrest he's ""blood of the city"" - http://t.co/KdLWWTH9i7",7,24,http://cbsn.ws/1RWPQu6
607804290955112448,CBSNews,Convicted murderers who escaped N.Y. prison Saturday with power tools left taunting note - http://t.co/WpnZq7vc11,18,23,http://cbsn.ws/1QgIjcc
607789177653088256,CBSNews,Some photos need more explanation than others - http://t.co/v66laNIbgB,6,9,http://cbsn.ws/1RWQ1W6
607774132135165952,CBSNews,"Serena Williams wins French Open, her 20th major - http://t.co/HZR7VQpkuw",74,61,http://cbsn.ws/1HgR5RK
607774130050580480,CBSNews,"Serena Williams wins French Open, her 20th major - http://t.co/Qg5spZ9pbm",31,15,http://cbsn.ws/1KP1kLY
607758963518672897,CBSNews,"Tony Awards 2015: ""Fun Home"" wins best musical http://t.co/s8jKchPES1",14,14,http://cbsn.ws/1FDRSrb
607740102509527041,CBSShowbiz,"And the Tony for best revival of a musical goes to...""The King and I."" #TonyAwards",28,14,
607733809308663808,CBSNews,"N.Y. prison escape was dayslong process, governor says http://t.co/bFrcxbmY03",18,30,http://cbsn.ws/1QgCPhB
607721246000861184,CBSShowbiz,"Best performance by an actor in a featured role in a musical goes to Christian Borle for ""Something Rotten!"" #TonyAwards",18,8,
607717472712671233,CBSShowbiz,"Annaleigh Ashford wins featured actress in a play for ""You Can't Take It With You."" #TonyAwards",6,6,
607713715031523328,CBSNews,Officer investigated after pulling gun on teens http://t.co/KBKEH2jtX8 http://t.co/0z21xpal7r,59,112,http://cbsn.ws/1HVboQH
607711179587338240,CBSShowbiz,"Richard McCabe wins best performance by an actor in a featured role in a play for ""The Audience."" #TonyAwards",6,3,
607706128827432960,CBSShowbiz,"Helen Mirren wins best performance by a leading actress in a play for ""The Audience."" #TonyAwards",47,23,
607686265442594816,CBSNews,ICYMI: Photos that caught our eye last week - http://t.co/oeSfSHfNXk http://t.co/kWIB3pXmI4,129,87,http://cbsn.ws/1RWaxpS
607680953474011136,CBSNews,Video: Visit a NM office building where employees can sign out cats http://t.co/xMVPZxqgUS http://t.co/lAq75z8yen,112,98,http://cbsn.ws/1FCLe4E
607675929075286016,CBSNews,Multi-state crime spree ends when teens hit watery barrier - http://t.co/QIBjwdbFh6 http://t.co/3rBWVquayX,12,19,http://cbsn.ws/1T5K6zC
607671142141313024,CBSNews,Some photos need more explanation than others - http://t.co/WpZ7EKsEK5 http://t.co/Fpa3j5xTNR,46,53,http://cbsn.ws/1RWajza
607669000777170944,CBSNLive,Join us: http://t.co/TQho5dcw6t https://t.co/g6A67C4Cbf,9,7,http://cbsnews.com/live https://twitter.com/vladduthiersCBS/status/607651324545638400
607665874296795137,CBSNews,Calendar: @CBSSunday looks at notable events of week ahead #WorldwideKnitInPublicDay http://t.co/FIBCLcakc8 http://t.co/3Ja7OmAm7d,10,10,http://cbsn.ws/1T5411B
607660864481685504,CBSNews,"OPM data hack was “most significant” government breach ever, @RepMcCaul tells @FaceTheNation http://t.co/bFfRpx8duU http://t.co/0HN8NfELDL",9,27,http://cbsn.ws/1QCDtRl http://cbsn.ws/1T5yxsm
607655807510016001,CBSNews,Woman hit by broken bat at Red Sox game on Friday still in serious condition - http://t.co/ec2ACzEg39,21,41,http://cbsn.ws/1JB1lEB
607650755311501312,CBSNews,.@FaceTheNation remembers Beau Biden http://t.co/cz73j9hwCK http://t.co/N0d93HHeSY,22,8,http://cbsn.ws/1Qg6Huz http://cbsn.ws/1KOj1eJ
607645992024993793,CBSNews,Gallery: The career of the consummate entertainer @BenVereen http://t.co/1g8U4tGuqJ http://t.co/1mbUSxfAns,30,21,http://cbsn.ws/1GiSpml
607643223134236672,CBSNews,"UPDATE: $100K reward offered for info on escaped, convicted murderers in upstate NY - http://t.co/cZuEYMO4fJ http://t.co/PuBzmWmIbD",38,128,http://cbsn.ws/1FDdSmd
607640689548136448,CBSNews,".@RepMcCaul tells @FaceTheNation: Lone-wolf attacks are the ""new wave of terrorism"" http://t.co/V1QqY5O7hB http://t.co/Yl1iyRffDZ",11,14,http://cbsn.ws/1QfW1fp
607635677828808704,CBSNews,"Malaysian official blames deadly quake on naked tourists, gov't bars them from leaving - http://t.co/I7WkXIxhjk http://t.co/t63RyvGCaQ",44,99,http://cbsn.ws/1T5AHrK
607630644911476737,CBSPolitics,Scott Walker backs constitutional amendment to allow same-sex marriage bans @reenaJF http://t.co/QmQc7RoHaA http://t.co/u8irxkeSvA,22,38,http://cbsn.ws/1IvGaVN
607625598098382849,CBSNews,"Son of Broncos owner tells 911 before domestic violence arrest he's ""blood of the city"" - http://t.co/1BLj8ipe0q http://t.co/wq4dtxwvom",24,57,http://cbsn.ws/1Qg5d3s
607620570834976768,FaceTheNation,Short take: John's explainer on the politics of voting rights http://t.co/6estlw6yq7,9,6,http://cbsn.ws/1RVku78
607616034892349443,CBSNews,A long Triple Crown dry spell is now ended (via @CBSSunday) http://t.co/XWkK7whrFC http://t.co/dUfXvORO1q,75,34,http://cbsn.ws/1RV4xO5
607610493918978051,CBSNews,Join @CBSSunday for an intimate profile of consummate entertainer @BenVereen by @MoRocca http://t.co/PRmH6FGlQm http://t.co/v4gkQbEGKS,29,21,http://cbsn.ws/1JACMaR
607605469893525506,CBSNews,Chris Christie blasts Rand Paul’s “grandstanding” on NSA on @FaceTheNation - http://t.co/09duDBSN2J,20,12,http://cbsn.ws/1KNWM8H
607600428302352384,CBSNews,A remarkable operation in Haiti to separate conjoined 6-month-old girls (via @CBSSunday) http://t.co/jH5j9J0tRt http://t.co/fOTyj8ovCn,63,91,http://cbsn.ws/1GiQ22P
607595406059573249,CBSNews,Meet the new face of @FaceTheNation - and his mom (via @CBSSunday) http://t.co/PQGlnHup8M http://t.co/Yp2M07vWT9,33,20,http://cbsn.ws/1IvmwcA
607590377105817600,CBSNews,"On @FaceTheNation, @BilldeBlasio says: ""We have a democracy problem in this country"" - http://t.co/DCg4HqZ2xV http://t.co/ewsfXPP2rL",21,26,http://cbsn.ws/1IvmykL
607586711607066624,CBSNews,JUST IN: Stan Wawrinka upsets Novak Djokovic to win French Open - http://t.co/VS0YLU6dp9 http://t.co/uF0r33ERFm,58,58,http://cbsn.ws/1IvkysD
607582814255595520,CBSNews,CBS News poll: Majority of Americans were bullied as kids (via @CBSSunday) http://t.co/0fRkma4n3x http://t.co/e1Y6wqr4lu,57,66,http://cbsn.ws/1FCuQ41
607577789483614208,CBSNews,Convicted murderers who escaped N.Y. prison Saturday with power tools left taunting note - http://t.co/AxpXc9o4Dn http://t.co/0vmDfrwAap,22,59,http://cbsn.ws/1T5a5Y4
607572754997604352,CBSNews,Tony nominee John Kander on longtime collaborator Fred Ebb @TheVisitMusical (via @CBSSunday) http://t.co/s8qvK7HHDK http://t.co/snztni4xaM,28,21,http://cbsn.ws/1Hf0clK
607567715667210240,CBSNews,"Chris Christie's last question on 2016 bid: ""Do I want to do it?"" (via @FaceTheNation) http://t.co/EKbd4GFDoB http://t.co/56N854DHgp",9,19,http://cbsn.ws/1JAtTOv
607562701343191040,CBSNews,"Could the Big One happen as seen in ""San Andreas""? (via @CBSSunday)  http://t.co/Fy1KxXdMv6 http://t.co/gTU500MEMD",33,61,http://cbsn.ws/1QC3Map
607557677112246272,CBSNews,Hurricane Blanca - a Category 2 storm now - nears Mexico's Baja Peninsula - http://t.co/7TQprM2oSH http://t.co/ZtxseFhe2f,33,45,http://cbsn.ws/1FCAuTV
607552626142683137,CBSNews,Remembering Tyler Clementi: How the foundation created in his name seeks to end cyber-bullying #Day1 (via @CBSSunday) http://t.co/baRptiuwjV,28,34,http://cbsn.ws/1Giya8a
607547590197018625,FaceTheNation,Coming up on @jdickerson's inaugural broadcast: @GovChristie @deBlasioNYC @GovernorPerry @RepMcCaul &amp; more,8,14,
607545050894094336,CBSNews,Iraq claims gained ground against ISIS in refinery town of Beiji - http://t.co/S7Cgbc0sAg http://t.co/IDgoF7xprx,28,33,http://cbsn.ws/1RV85jD
607538111850160128,CBSNews,"Serena Williams wins French Open, her 20th major - http://t.co/paYYtdf4Lo http://t.co/CiOr48NgrV",163,87,http://cbsn.ws/1KNNdqb
607531585156587520,CBSNews,Netanyahu angry at world's silence over rocket attacks from Gaza claimed by ISIS supporters - http://t.co/BNgmLmXwLp http://t.co/avfXie6jnj,40,79,http://cbsn.ws/1RV1Qfz
607524934257135617,CBSNews,"Gallery (@CBSSunday): Artist Teresita Fernández's work redefines landscape, our place in it http://t.co/JM2zoQs5aj http://t.co/7uFq14nqi7",21,5,http://cbsn.ws/1RUUYPe
607519908499472384,CBSNews,"Slugging beer and sausages, Obama celebrates Germany at start of G-7 summit - http://t.co/VPpKCUi0DO http://t.co/bn9EcSelsM",133,112,http://cbsn.ws/1RUW39Q
607515116804927488,CBSNews,Miguel Cotto shows power again in knocking out Geale; showdown with Canelo Alvarez on tap - http://t.co/muWoaGkTip http://t.co/yZC5Tv9LKS,31,34,http://cbsn.ws/1QfrzSG
607511299933794304,CBSNews,American Pharoah proves Triple Crown is still possible after 37 years - http://t.co/ToYFI9sbNt http://t.co/JOvQt3E6u0,193,96,http://cbsn.ws/1JAcA06
607464567866802177,CBSNews,Some photos just need more explaining than others: http://t.co/y9W5kl0iyo http://t.co/QsLHb8PmGN,49,49,http://cbsn.ws/1Hdtj9b
607460773472948224,CBSNews,The most compelling photos from the week's news: http://t.co/HQeEyfuvNQ http://t.co/fcVpUxCMw2,20,20,http://cbsn.ws/1QeJXeo
607456989787123712,CBSNews,"Before @TheTonyAwards Sunday, watch @60Minutes' profile of Bradley Cooper, a nominee: http://t.co/JnKggnTIKn http://t.co/pPTyacamXY",49,26,http://cbsn.ws/1AVuCZb
607453221125275648,CBSNews,Denver is the epicenter of a marijuana industry that's now in full bloom. Watch @60Minutes: http://t.co/ZGofDjm9eL http://t.co/AjXadJDVoS,57,47,http://cbsn.ws/1RTXy8f
607449452564094976,CBSNews,Families that survived Sandy say they've been hit by a second wave - fraud. Watch @60Minutes: http://t.co/fBpTf1y8Tz http://t.co/dp1KWYDYv8,32,50,http://cbsn.ws/1AVuybU
607445661773099008,CBSNews,WATCH: Police fatally shooting a terror suspect leads our look back at the week's top news: http://t.co/UQIPbrxB9s http://t.co/Oc2l71Ky4I,23,24,http://cbsn.ws/1QeJLLZ
607441917287231488,CBSNews,WATCH: This time-lapse video shows some stunning views of nature: http://t.co/rIGYH5ORy4 (courtesy of Shawn Reeder) http://t.co/VhZ3Y43Ug7,58,38,http://cbsn.ws/1MeMsa9
607407938899165184,CBSNews,Some photos just need more explaining than others: http://t.co/dcPg6y2KmP http://t.co/fWjZmg4mWJ,70,54,http://cbsn.ws/1AVuskj
607404147089022976,CBSNews,WATCH: Piglets taking a pit bull on a barn tour star in one of the week's best viral videos: http://t.co/6p0p6SXlRz http://t.co/O2kzyyAuQr,82,51,http://cbsn.ws/1dm5Mqk
607400358986547200,CBSNews,Denver is the epicenter of a marijuana industry that's now in full bloom. Watch @60Minutes: http://t.co/wBGYh1Bvoi http://t.co/GFSnjRC6x2,105,129,http://cbsn.ws/1HdsCMX
607396602605641728,CBSNews,The most compelling photos from the week's news: http://t.co/pfYqRY08wC http://t.co/vliGtvQx5Z,34,39,http://cbsn.ws/1MeM8s2
607392825521655808,CBSNews,"Before @TheTonyAwards Sunday, watch @60Minutes' profile of Bradley Cooper, a nominee: http://t.co/zG0J3anr82 http://t.co/K9RO0WNn4q",77,33,http://cbsn.ws/1dm5qQv
607389071753814017,CBSNews,"In photos, some of the country's most calorie- and fat-laden meals, according to @CSPI: http://t.co/C8Rp6oao5j http://t.co/ajmMNs4BsK",44,49,http://cbsn.ws/1dkR5nm
607385265561325568,CBSNews,Families that survived Sandy say they've been hit by a second wave - fraud. Watch @60Minutes: http://t.co/QjE1od9kKK http://t.co/T31WXOHUcJ,21,45,http://cbsn.ws/1Hds7Tl
607381525160673280,CBSNews,"NOW: After news headlines, music sets from @sanferminband, @TheDistrictsPa and @newbsmnttapes: http://t.co/SmMV8yeC2b http://t.co/raARHgmnkV",7,7,http://cbsn.ws/1RTWxNr
607377722164277248,CBSNews,WATCH: Police fatally shooting a terror suspect leads our look back at the week's top news: http://t.co/u33GXodFJa http://t.co/iT04Qm9KvL,29,27,http://cbsn.ws/1MeLMSd
607373964042772480,CBSNews,WATCH: This time-lapse video shows some stunning views of nature: http://t.co/Jkhvt8KQ0T (courtesy of Shawn Reeder) http://t.co/QFG9v1jZMi,87,73,http://cbsn.ws/1HTkY6x
607370168914870274,CBSNews,"WATCH: Kristian Matsson (@tallestman) performs ""Like The Wheel"" on @CBSThisMorning: http://t.co/Z2dVqap7M8 http://t.co/QW1EupVK4a",13,6,http://cbsn.ws/1MeK4QN
607366414668853248,CBSNews,"At 11 p.m. ET, @CBSNLive streams music from @sanferminband, @TheDistrictsPa and @newbsmnttapes http://t.co/LBBANraAt8 http://t.co/5DYSewHUs1",8,11,http://cbsn.ws/1HTkCwy
607362626809667585,CBSNews,"WATCH: Kristian Matsson (@tallestman) performs ""Fields of Our Home"" on @CBSThisMorning: http://t.co/avf7ewwuyk http://t.co/VGD0j7aM6j",13,9,http://cbsn.ws/1RTTGUK
607358878683152385,CBSNews,"In photos, highlights of America's odyssey in space 50 years after the first U.S. spacewalk: http://t.co/IjpfAkGbf3 http://t.co/UkFWGp0pjf",43,48,http://cbsn.ws/1HRT4aX
607356879522668545,CBSNews,"WATCH: Singer-songwriter Kristian Matsson (@tallestman) performs ""Sagres"" on @CBSThisMorning: http://t.co/YPxFsJwfeo http://t.co/PpO0kB0mHo",23,6,http://cbsn.ws/1RTTi8N
607352310067556352,CBSNews,10 foods that may reduce your risk of developing Alzheimer's: http://t.co/LnOuzd2pGT http://t.co/CniTH0BblH,104,106,http://cbsn.ws/1IhSFkZ
607339958869848066,CBSNews,CEO says he will pay college tuition for all of his employees’ kids http://t.co/v9hHEdkBWb http://t.co/hL2RBbSaRh,215,162,http://cbsn.ws/1dSeEVJ
607336689393123328,CBSNews,Wall Street investor who donated $400 million to Harvard now faces criticism http://t.co/chIwk0FCAW http://t.co/gFDvKo9o4L,27,23,http://cbsn.ws/1dSevS7
607328685457330177,CBSNews,"In photos, the aftermath of a cruise ship capsizing in a Chinese river with over 450 on board: http://t.co/DP30Evn05n http://t.co/ei22gmTIIp",18,34,http://cbsn.ws/1KTd3w4
607320976242671617,CBSNews,BREAKING: American Pharoah wins Triple Crown with victory at Belmont Stakes: http://t.co/dzpogov1Bg,203,173,http://cbsn.ws/1dlVDKj
607306750795104256,CBSNews,Mother goose takes in orphaned goslings after losing babies in nest fire http://t.co/Ch30IiSCgC http://t.co/Y67TabfFI0,151,104,http://cbsn.ws/1IhS96k
607302239644958720,CBSNews,WATCH: @coldplay's Chris Martin performs at Beau Biden's funeral earlier today: http://t.co/2qLaxMNlMM http://t.co/pMrI34tCng,108,70,http://cbsn.ws/1KTBzgx
607300210533011456,CBSNews,.@KensingtonRoyal has released photos of newborn Princess Charlotte and Prince George together http://t.co/sq2i54L0bq http://t.co/4HNimQhLNZ,332,160,http://cbsn.ws/1KTUfNm
607298485986185216,CBSNews,"In photos, the horses who won the Triple Crown, a group American Pharoah may be joining today: http://t.co/4dRXeiNzPI http://t.co/QUegUbiGdi",36,55,http://cbsn.ws/1KTcXEV
607294681500819457,CBSNews,WATCH: @jdickerson shares some of his @FaceTheNation interview with Gov. Chris Christie and discusses the 2016 race: http://t.co/15BbP1zecY,8,6,http://cbsn.ws/1RTgQuu
607291890921291777,CBSNews,"""BYOB: Bring your own bud"" church gets tax-exempt status http://t.co/9hVOFZ3U9A http://t.co/3666mqXVGm",62,59,http://cbsn.ws/1dSeiyd
607287127102128130,CBSNews,"In photos, family, friends, dignitaries remember Beau Biden, son of Vice President Joe Biden: http://t.co/iKQO4dW3Zq http://t.co/TmlwimRmcc",84,65,http://cbsn.ws/1HSvuuO
607283371799101440,CBSNews,"During funeral services today, President Obama said Beau Biden lived ""a life for others"" http://t.co/ISFTrlseWc http://t.co/SCmdcvgBEG",83,63,http://cbsn.ws/1FAXUcc
607279583004631040,CBSNews,"Two shootings in the same family, with the same gun, 20 years apart. Watch @48hours tonight: http://t.co/btZBlNOrZ9 http://t.co/RaRdeGnj8Q",33,34,http://cbsn.ws/1KTdRkK
607277069349867520,CBSNews,These are the apps that are draining your phone’s battery: http://t.co/28vApfDFd8 http://t.co/Iwx6snLpij,28,55,http://cbsn.ws/1H8MKjm
607272041214054400,CBSNews,WATCH: Police fatally shooting a terror suspect leads our look back at the week's top news: http://t.co/SRInIkOs6M http://t.co/uBUtAJd0Vb,13,20,http://cbsn.ws/1Hbt9yZ
607268252427911168,CBSNews,"In photos, some of the country's most calorie- and fat-laden meals, according to @CSPI: http://t.co/JZArKDpRJI http://t.co/RZsMk7EDlW",38,38,http://cbsn.ws/1Mdazpy
607266980387782656,CBSNews,American Pharoah's owners say he's got what it takes to claim the ultimate trifecta today: http://t.co/l5TCvzoYRf http://t.co/kxFRfkLpgv,45,43,http://cbsn.ws/1RTaGKX
607264471749402624,CBSNews,Two convicted murderers have escaped from a maximum-security prison near the Canadian border: http://t.co/Cmgo938ocj http://t.co/326Un4mUS3,29,147,http://cbsn.ws/1RT9Ai3
607262236491563008,CBSNews,Why you should never wash raw chicken before cooking it http://t.co/LBYdEML98M http://t.co/4RTKsraIDH,63,90,http://cbsn.ws/1FyoTF6
607260739292798976,CBSNews,WATCH: A crazy cat wanting a little privacy is one of the week's best viral videos: http://t.co/vieepfH9Nn http://t.co/sO4WFYiTW7,64,40,http://cbsn.ws/1HbtpOF
607256937017819136,CBSNews,"These 10 cities are great places to visit this summer, and they're also good for the wallet: http://t.co/Q2kUiejNJQ http://t.co/OM97g8npKp",44,37,http://cbsn.ws/1HS9KiG
607254419487510529,CBSNews,The family of a woman hit by a broken bat Friday in Boston says she is in serious condition: http://t.co/7QLL4oh6ZT http://t.co/BIVucJjsLb,31,71,http://cbsn.ws/1dlCPuA
607253154195992576,CBSNews,WATCH: @coldplay's Chris Martin performs at Beau Biden's funeral earlier today: http://t.co/x4YXCYwgq3 http://t.co/XGKw5KBylG,104,77,http://cbsn.ws/1HcwgXx
607249385169289217,CBSSunday,Preview: Remembering a victim of cyberbullying; Watch @EFMoriarty's report June 7 #Day1 http://t.co/tq98SdAasu http://t.co/PIicF7FLPM,60,59,http://cbsn.ws/1RT1oyy
607245614162800641,CBSNews,The most compelling photos from the week's news: http://t.co/5jhxXQLlkk http://t.co/Zn4tGxk9Jb,32,36,http://cbsn.ws/1QdpA17
607241844880220160,CBSNews,"A single mosquito can ""zone in on you"" from 150 ft away; how to avoid being a target http://t.co/EsOKyseH88 http://t.co/ZqXlWNwZr2",50,104,http://cbsn.ws/1MsXmKa
607240040935243777,CBSNews,"In photos, family, friends, dignitaries remember Beau Biden, son of Vice President Joe Biden: http://t.co/Gvau4YDAdj http://t.co/8FjXNvoWF9",71,63,http://cbsn.ws/1KTyEVb
607237578547445760,CBSNews,"During funeral services today, President Obama said Beau Biden lived ""a life for others"" http://t.co/yE6R0Rg478 http://t.co/4IHHxkSLyx",129,98,http://cbsn.ws/1dlxEe9
607234266926317568,CBSNews,"Before @TheTonyAwards Sunday, watch @60Minutes' profile of Bradley Cooper, a nominee: http://t.co/oJPUNbWWjX http://t.co/NORtve2Cs1",40,25,http://cbsn.ws/1QdpqXr
607232257963769856,CBSNews,"Warning: Make your margaritas inside and away from the sun, doctor says http://t.co/6JCr2qNivJ http://t.co/2CtAZ6TjoK",21,63,http://cbsn.ws/1MbaTFh
607230553612537856,CBSNews,Denver is the epicenter of a marijuana industry that's now in full bloom. Watch @60Minutes: http://t.co/PyXAfs16TW http://t.co/GmlXETCjRI,62,59,http://cbsn.ws/1MdbJBC
607226722589777921,CBSNews,Families that survived Sandy say they've been hit by a second wave - fraud. Watch @60Minutes: http://t.co/40zoaiOUUi http://t.co/71OrUe5jwL,24,47,http://cbsn.ws/1KTdRRI
607217635735040000,CBSNews,WATCH LIVE: President Obama delivers eulogy at funeral service for Beau Biden: http://t.co/gtmfkqgVCC http://t.co/dqTbdgdiZK,45,47,http://cbsn.ws/1Qe0vDl
607217403601264641,CBSNews,From @Caitlyn_Jenner to @Lavernecox — transgender celebs you need to know: http://t.co/q4OILW55Gh http://t.co/eOggzAOfl4,21,18,http://cbsn.ws/1dSeduo
607215413055881217,CBSNews,WATCH: This time-lapse video shows some stunning views of nature: http://t.co/VeEtrq43jz (courtesy of Shawn Reeder) http://t.co/5UWLOmG4sG,36,45,http://cbsn.ws/1RS7A9K
607211641726488577,CBSNews,"These 10 cities are great places to visit this summer, and they're also good for the wallet: http://t.co/pvFZiUi9yc http://t.co/glAhPDlQK8",45,44,http://cbsn.ws/1dl6ggo
607207854911700992,CBSNews,"In photos, highlights of America's odyssey in space 50 years after the first U.S. spacewalk: http://t.co/EGG3KiIpOz http://t.co/EQkIrZcrNL",50,53,http://cbsn.ws/1HRSJ8h
607204063780978688,CBSNews,WATCH: A freak accident at a Red Sox game leads our Eye Opener - your world in 90 seconds: http://t.co/4J39qu5xfH http://t.co/UHsMceyfUC,14,29,http://cbsn.ws/1Mdg7AA
607200786444107776,CBSNews,Teen continues 57-mile walk with brother on back to raise awareness for cerebral palsy http://t.co/8D6MLS9QL4 http://t.co/zAgE4m60H6,416,366,http://cbsn.ws/1MtDrdY
607195681636405248,CBSNews,WATCH LIVE: Funeral service for Beau Biden in Delaware; President Obama to deliver eulogy: http://t.co/DgVNI66I7I,15,25,http://cbsn.ws/1HSg0XG
607188971404337153,CBSNews,Some photos just need more explaining than others: http://t.co/rOEhOgtv2t http://t.co/cbfq1Yhsj8,67,76,http://cbsn.ws/1dl5IHr
607185212557115393,CBSNews,WATCH: A tiny hamster becoming a giant monster is one of the week's best viral videos: http://t.co/N0sJ937uGp http://t.co/cE0MwQwNNJ,65,50,http://cbsn.ws/1KTd5En
607181426006573056,CBSNews,Federal prosecutors say the investigation into former House Speaker Dennis Hastert is widening http://t.co/Z6GkbYoBIr http://t.co/PYbOUvKj6J,17,37,http://cbsn.ws/1QdEdSa
607177646854815745,CBSNews,"In photos, the aftermath of a cruise ship capsizing in a Chinese river with over 450 on board: http://t.co/GlqPCg5mA9 http://t.co/BjPqZ4le98",13,44,http://cbsn.ws/1Qdm8U9
607173892243890176,CBSNews,Denver is the epicenter of a marijuana industry that's now in full bloom. Watch @60Minutes: http://t.co/ppYIWo83bi http://t.co/Qr3QXlJrkI,88,96,http://cbsn.ws/1MdalyP
607166334720471040,CBSNews,The most compelling photos from the week's news: http://t.co/hH39zNAq7D http://t.co/f4T27Wm4WB,75,112,http://cbsn.ws/1Mdav9s
607162556847898624,CBSNews,"Before @TheTonyAwards Sunday, watch @60Minutes' profile of Bradley Cooper, a nominee: http://t.co/MHoCAUAJwz http://t.co/mHWXQuhlRg",51,28,http://cbsn.ws/1RS4RNO
607159350017310720,CBSNews,WATCH: A freak accident at a Red Sox game leads our Eye Opener - your world in 90 seconds: http://t.co/ZSsEyMh5dJ http://t.co/pf4d1RAkv2,22,44,http://cbsn.ws/1Mdg4Va
607155026172256256,CBSNews,Families that survived Sandy say they've been hit by a second wave - fraud. Watch @60Minutes: http://t.co/Mnz4s6J5yf http://t.co/UyHwtFpwN1,14,24,http://cbsn.ws/1RS4HGf
607151227068157952,CBSNews,"Two shootings in the same family, with the same gun, 20 years apart. Watch @48hours tonight: http://t.co/wgzrL4opiX http://t.co/QE63FlHV1f",26,25,http://cbsn.ws/1Mdagew
607147465423388672,CBSNews,"In photos, the horses who won the Triple Crown, a group American Pharoah may be joining today: http://t.co/lZXL01CK9W http://t.co/Rfr02moh00",54,58,http://cbsn.ws/1HbqF3K
607143677497102336,CBSNews,WATCH: Police fatally shooting a terror suspect leads our look back at the week's top news: http://t.co/ZTVCAjig1K http://t.co/doB2UK0ZGa,19,23,http://cbsn.ws/1RS4vqd
607139925172076544,CBSNews,WATCH: This time-lapse video shows some stunning views of nature: http://t.co/4lcEjQ4tDk (courtesy of Shawn Reeder) http://t.co/B4k086142l,59,64,http://cbsn.ws/1HRRWUQ
607081249421848576,CBSNews,Coming soon: Some Apple Watch models ready to hit shelves http://t.co/D3pPEkhpJ2 http://t.co/js4ECoEzqj,33,52,http://cbsn.ws/1dSClNq
607068180184506368,CBSNews,"The life of ""Z"": Behind-the-scenes look at @48hours Senior Executive Producer @szirinsky http://t.co/aORaS1tnZg http://t.co/BktfvdmCy1",17,16,http://cbsn.ws/1KK20SS
607049794549358592,CBSNews,"Kid takes #GhostPepperChallenge, swallows world's hottest pepper — 400x hotter than Tabasco http://t.co/mtCVkvQKTu http://t.co/wKXVe6UOhh",78,78,http://cbsn.ws/1FyTEd7
607038729916719104,CBSNews,"Cat owners may have higher risk of developing mental illness, schizophrenia http://t.co/ZI7N5mHbAk http://t.co/U0NDD8lvoO",129,205,http://cbsn.ws/1KJYNCB
607032983854456832,CBSNews,Duggar sisters speak out about being fondled by their brother Josh: http://t.co/IQ2QJm5sdd http://t.co/gwlbzGMLbT,22,19,http://cbsn.ws/1KSS6RX
